Suburb,Address,Bedroom,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Regionname,Propertycount
Eltham,30 Cromwell St,4,h,1065000.0,SP,Barry,17-06-2017,18.0,3095,4,2,2,816.0,243.0,1966,Nillumbik,Eastern Metropolitan,6990
Eltham,11 Hartland Wy,4,h,880000.0,S,Morrison,17-06-2017,18.0,3095,4,1,1,838.0,167.5,1970,Nillumbik,Eastern Metropolitan,6990
Eltham,25 Leane Dr,4,h,977500.0,S,Morrison,17-06-2017,18.0,3095,4,2,3,1004.0,184.0,1985,Nillumbik,Eastern Metropolitan,6990
Eltham,2/1232 Main Rd,3,t,755000.0,S,Morrison,17-06-2017,18.0,3095,3,2,2,214.0,167.5,1970,Nillumbik,Eastern Metropolitan,6990
Eltham,8 The Eyrie,4,h,810000.0,S,Mason,17-06-2017,18.0,3095,4,2,2,838.0,167.5,1970,Nillumbik,Eastern Metropolitan,6990
Eltham,66 Valonia Dr,4,h,861000.0,S,Morrison,17-06-2017,18.0,3095,4,2,2,781.0,167.5,1970,Nillumbik,Eastern Metropolitan,6990
Elwood,3/17 Dickens St,1,u,947671.5,S,Biggin,17-06-2017,7.2,3184,1,1,1,483.0,52.0,1960,Port Phillip,Southern Metropolitan,8989
Elwood,1/173 Glen Huntly Rd,2,u,810000.0,S,hockingstuart,17-06-2017,7.2,3184,2,1,1,483.0,87.0,1935,Port Phillip,Southern Metropolitan,8989
Elwood,2/16 Lindsay Av,2,u,580000.0,S,Purplebricks,17-06-2017,7.2,3184,2,1,1,483.0,85.0,1970,Port Phillip,Southern Metropolitan,8989
Elwood,16 Poets Gr,2,h,1255000.0,PI,Chisholm,17-06-2017,7.2,3184,2,1,1,226.0,85.0,1970,Port Phillip,Southern Metropolitan,8989
Elwood,3/11 Scott St,2,u,550000.0,VB,Domain,17-06-2017,7.2,3184,2,1,1,605.0,85.0,1970,Port Phillip,Southern Metropolitan,8989
Elwood,16/30 Shelley St,2,u,543000.0,S,Hodges,17-06-2017,7.2,3184,2,1,1,483.0,74.0,1960,Port Phillip,Southern Metropolitan,8989
Elwood,22C Tennyson St,4,t,1950000.0,VB,Castran,17-06-2017,7.2,3184,4,3,2,142.0,85.0,2013,Port Phillip,Southern Metropolitan,8989
Elwood,13 Vautier St,3,h,947671.5,SN,McGrath,17-06-2017,7.2,3184,3,1,2,194.0,100.0,1930,Port Phillip,Southern Metropolitan,8989
Epping,62 Davisson St,4,h,660000.0,SP,Purplebricks,17-06-2017,19.6,3076,4,1,3,558.0,159.0,1980,Whittlesea,Northern Metropolitan,10926
Epping,3 Dryandra Av,3,h,547000.0,S,Harcourts,17-06-2017,19.6,3076,3,1,1,534.0,127.0,1970,Whittlesea,Northern Metropolitan,10926
Epping,3 Eclipse Av,4,h,680000.0,S,YPA,17-06-2017,19.6,3076,4,1,1,534.0,127.0,1970,Whittlesea,Northern Metropolitan,10926
Epping,10 Efficient St,3,h,568000.0,S,Ray,17-06-2017,19.6,3076,3,2,2,420.0,190.0,2012,Whittlesea,Northern Metropolitan,10926
Epping,23 Longwood Dr,4,h,680000.0,S,Harcourts,17-06-2017,19.6,3076,4,2,2,656.0,166.0,1980,Whittlesea,Northern Metropolitan,10926
Epping,2/24 Redding Ri,2,h,350000.0,PI,hockingstuart,17-06-2017,19.6,3076,2,1,1,534.0,127.0,1970,Whittlesea,Northern Metropolitan,10926
Epping,16 Tatlow Dr,3,h,566250.0,SN,Barry,17-06-2017,19.6,3076,3,1,2,569.0,127.0,1970,Whittlesea,Northern Metropolitan,10926
Essendon,1/18 Balmoral St,2,u,580000.0,S,Barry,17-06-2017,7.5,3040,2,1,1,921.0,84.0,1970,Moonee Valley,Western Metropolitan,9264
Essendon,1/96 Cooper St,4,t,970000.0,S,Nelson,17-06-2017,7.5,3040,4,2,2,503.0,142.0,2003,Moonee Valley,Western Metropolitan,9264
Essendon,16 Glass St,3,h,1100000.0,VB,Brad,17-06-2017,7.5,3040,3,3,2,255.0,134.5,2007,Moonee Valley,Western Metropolitan,9264
Essendon,2/31 Leslie Rd,2,u,485000.0,S,Barry,17-06-2017,7.5,3040,2,1,1,1856.0,134.5,1970,Moonee Valley,Western Metropolitan,9264
Essendon,37 McPhail St,2,h,1195000.0,S,Jellis,17-06-2017,7.5,3040,2,1,1,337.0,122.0,1940,Moonee Valley,Western Metropolitan,9264
Essendon,11 Waverley St,4,h,1155000.0,PI,Brad,17-06-2017,7.5,3040,4,1,3,616.0,170.0,1900,Moonee Valley,Western Metropolitan,9264
Essendon North,2/9 Grace St,3,t,800000.0,PI,Frank,17-06-2017,8.2,3041,3,2,1,161.0,149.0,2012,Moonee Valley,Western Metropolitan,1308
Essendon North,3/26 Renown St,2,h,685000.0,SP,Nelson,17-06-2017,8.2,3041,2,1,1,173.0,125.0,2009,Moonee Valley,Western Metropolitan,1308
Essendon North,3/1 Royal Av,2,u,506000.0,S,Barry,17-06-2017,8.2,3041,2,1,1,292.0,125.0,1970,Moonee Valley,Western Metropolitan,1308
Fairfield,2/105 Perry St,2,u,1069101.9,SN,Miles,17-06-2017,5.7,3078,2,1,1,145.0,112.5,1970,Darebin,Northern Metropolitan,2970
Fairfield,1/22 Rathmines St,2,u,667000.0,S,Nelson,17-06-2017,5.7,3078,2,1,1,86.0,112.5,1970,Darebin,Northern Metropolitan,2970
Fawkner,28 Princess St,5,h,1018000.0,S,Jellis,17-06-2017,13.1,3060,5,2,2,737.0,194.0,1990,Moreland,Northern Metropolitan,5070
Fawkner,7/14 Stanford Cl,2,u,646178.0,SN,Barry,17-06-2017,13.1,3060,2,1,2,189.0,89.0,1990,Moreland,Northern Metropolitan,5070
Fawkner,6 Vervale Av,3,h,646178.0,SP,Brad,17-06-2017,13.1,3060,3,1,1,589.0,112.5,1970,Moreland,Northern Metropolitan,5070
Ferntree Gully,50 Carlisle Rd,5,h,1100000.0,S,Schroeder,17-06-2017,24.8,3156,5,3,2,836.0,789.0,2001,Knox,Eastern Metropolitan,10788
Ferntree Gully,68 Loretto Av,3,h,809899.5,SN,Barry,17-06-2017,24.8,3156,3,1,1,736.0,146.5,1970,Knox,Eastern Metropolitan,10788
Fitzroy,15 Argyle St,3,h,1394000.0,S,Jellis,17-06-2017,2.1,3065,3,2,1,60.0,200.0,1950,Yarra,Northern Metropolitan,5825
Fitzroy,356 Fitzroy St,3,h,1269736.8,S,Nelson,17-06-2017,2.1,3065,3,2,2,81.0,105.0,1970,Yarra,Northern Metropolitan,5825
Fitzroy,10/156 Rose St,2,u,1269736.8,SP,Nelson,17-06-2017,2.1,3065,2,1,1,918.0,107.0,1900,Yarra,Northern Metropolitan,5825
Fitzroy North,41 Miller St,3,h,1600000.0,VB,Nelson,17-06-2017,3.6,3068,3,2,0,251.0,180.0,1970,Yarra,Northern Metropolitan,6244
Fitzroy North,35/86 Queens Pde,2,u,620000.0,VB,Nelson,17-06-2017,3.6,3068,2,1,2,188.0,118.0,1970,Yarra,Northern Metropolitan,6244
Fitzroy North,371 Rae St,2,h,1270000.0,S,Nelson,17-06-2017,3.6,3068,2,1,0,183.0,118.0,1890,Yarra,Northern Metropolitan,6244
Footscray,387 Barkly St,4,h,694981.6,PI,Sweeney,17-06-2017,5.1,3011,4,2,1,438.0,164.0,1915,Maribyrnong,Western Metropolitan,7570
Footscray,9/3 Gordon St,1,u,240000.0,SA,Trimson,17-06-2017,5.1,3011,1,1,1,1015.0,46.0,1970,Maribyrnong,Western Metropolitan,7570
Footscray,18/55 Moreland St,3,u,855000.0,S,Jas,17-06-2017,5.1,3011,3,2,2,268.0,94.75,1970,Maribyrnong,Western Metropolitan,7570
Footscray,5/232 Nicholson St,1,u,310000.0,PI,Burnham,17-06-2017,5.1,3011,1,1,0,268.0,53.0,1888,Maribyrnong,Western Metropolitan,7570
Footscray,36 Southampton St,2,h,910000.0,S,Sweeney,17-06-2017,5.1,3011,2,1,0,312.0,94.75,1970,Maribyrnong,Western Metropolitan,7570
Forest Hill,47 Glebe St,3,h,1177000.0,S,Noel,17-06-2017,15.4,3131,3,2,2,561.0,140.0,1970,Whitehorse,Eastern Metropolitan,4385
Forest Hill,31 Norma Rd,3,h,1131000.0,S,Jellis,17-06-2017,15.4,3131,3,1,2,697.0,140.0,1970,Whitehorse,Eastern Metropolitan,4385
Frankston,9 Jolly St,3,h,640635.7,SN,Barry,17-06-2017,38.0,3199,3,1,1,676.0,108.0,1970,Frankston,South-Eastern Metropolitan,17055
Frankston,3 MacRosty Ct,3,h,640635.7,SN,Barry,17-06-2017,38.0,3199,3,2,2,552.0,130.0,1984,Frankston,South-Eastern Metropolitan,17055
Gisborne,60 Hamilton St,3,h,540000.0,SA,McDonald,17-06-2017,45.9,3437,3,1,2,665.0,110.0,1930,Macedon Ranges,Northern Victoria,3376
Gisborne,109 Howey St,4,h,623545.5,VB,Brad,17-06-2017,45.9,3437,4,2,4,4401.0,253.0,2000,Macedon Ranges,Northern Victoria,3376
Gladstone Park,8 Aylesbury Cr,3,h,780000.0,SP,Barry,17-06-2017,12.9,3043,3,1,1,551.0,150.0,1970,Hume,Western Metropolitan,3285
Gladstone Park,305 Carrick Dr,5,h,691000.0,S,Barry,17-06-2017,12.9,3043,5,2,3,551.0,221.0,1975,Hume,Western Metropolitan,3285
Gladstone Park,328 Carrick Dr,5,h,675000.0,SP,YPA,17-06-2017,12.9,3043,5,2,2,565.0,150.0,1970,Hume,Western Metropolitan,3285
Gladstone Park,5 Clarke Dr,5,h,660000.0,S,Barry,17-06-2017,12.9,3043,5,2,1,536.0,150.0,1970,Hume,Western Metropolitan,3285
Glen Huntly,1/21 Wattle Av,3,t,1880000.0,S,Gary,17-06-2017,10.1,3163,3,1,1,599.5,77.5,1970,Glen Eira,Southern Metropolitan,2403
Glen Iris,9 Albemarle Ct,4,h,1553959.0,S,Jellis,17-06-2017,7.3,3146,4,2,2,752.0,174.0,1970,Boroondara,Southern Metropolitan,10412
Glen Iris,1/243 Burke Rd,3,h,1553959.0,S,Marshall,17-06-2017,7.3,3146,3,3,2,1335.0,177.0,1990,Stonnington,Southern Metropolitan,10412
Glen Iris,18 Ellis Rd,4,h,2305000.0,S,Jellis,17-06-2017,7.3,3146,4,1,3,632.0,174.0,1970,Stonnington,Southern Metropolitan,10412
Glen Iris,65 Gardiner Pde,2,h,1650000.0,PI,hockingstuart,17-06-2017,7.3,3146,2,1,2,660.0,174.0,1928,Boroondara,Southern Metropolitan,10412
Glen Iris,3/1614 High St,2,u,760000.0,VB,Gary,17-06-2017,7.3,3146,2,1,1,651.0,174.0,1970,Boroondara,Southern Metropolitan,10412
Glen Iris,1 Maitland St,4,h,1553959.0,PI,Marshall,17-06-2017,7.3,3146,4,2,4,885.0,217.0,1910,Stonnington,Southern Metropolitan,10412
Glen Iris,1/26 Myrniong St,2,h,1553959.0,VB,Fletchers,17-06-2017,7.3,3146,2,2,1,320.0,174.0,1970,Boroondara,Southern Metropolitan,10412
Glen Iris,3 Ranelagh Ct,2,h,1553959.0,S,Jellis,17-06-2017,7.3,3146,2,1,2,391.0,174.0,1970,Boroondara,Southern Metropolitan,10412
Glen Waverley,53 Campbell St,3,h,3056000.0,PI,VICProp,17-06-2017,16.7,3150,4,2,2,1590.0,292.0,1992,Monash,Eastern Metropolitan,15321
Glen Waverley,19 Crown St,3,h,1309315.7,PI,Harcourts,17-06-2017,16.7,3150,3,2,4,970.0,152.0,1970,Monash,Eastern Metropolitan,15321
Glen Waverley,24 Florence St,3,h,1900000.0,PI,Harcourts,17-06-2017,16.7,3150,3,1,0,738.0,152.0,1970,Monash,Eastern Metropolitan,15321
Glen Waverley,2 Grevillia Ct,4,h,1309315.7,SN,Biggin,17-06-2017,16.7,3150,4,2,2,674.0,218.0,1975,Monash,Eastern Metropolitan,15321
Glen Waverley,57 Hinkler Rd,3,h,1309315.7,PI,Biggin,17-06-2017,16.7,3150,3,2,0,726.0,164.0,1965,Monash,Eastern Metropolitan,15321
Glen Waverley,7 Kinnoull Gr,5,h,2650000.0,PI,Jellis,17-06-2017,16.7,3150,6,3,2,662.0,119.0,1960,Monash,Eastern Metropolitan,15321
Glen Waverley,1/28 Leicester Av,3,u,895000.0,S,Ray,17-06-2017,16.7,3150,3,1,1,714.5,152.0,1970,Monash,Eastern Metropolitan,15321
Glen Waverley,10 Lennox Av,6,h,1290000.0,S,Harcourts,17-06-2017,16.7,3150,6,1,1,714.5,152.0,1970,Monash,Eastern Metropolitan,15321
Glen Waverley,39b Summit Cr,5,h,1125000.0,PI,Woodards,17-06-2017,16.7,3150,5,1,1,714.5,152.0,1970,Monash,Eastern Metropolitan,15321
Glen Waverley,10/18 Tulloch Gr,3,t,655000.0,S,Harcourts,17-06-2017,16.7,3150,3,2,2,714.5,133.0,2002,Monash,Eastern Metropolitan,15321
Glen Waverley,4 Turner Ct,3,h,1550000.0,S,Harcourts,17-06-2017,16.7,3150,3,2,2,648.0,181.0,1980,Monash,Eastern Metropolitan,15321
Glen Waverley,20 Walter St,4,h,1715000.0,S,Barry,17-06-2017,16.7,3150,4,1,2,758.0,152.0,1970,Monash,Eastern Metropolitan,15321
Glenroy,80 Gowrie St,3,h,780000.0,S,Stockdale,17-06-2017,11.2,3046,3,1,2,697.0,131.27,1960,Moreland,Northern Metropolitan,8870
Glenroy,3/43 Grandview St,2,u,422000.0,S,YPA,17-06-2017,11.2,3046,2,1,1,136.0,120.0,1980,Moreland,Northern Metropolitan,8870
Glenroy,18 Ogden St,3,h,643129.1,W,Barry,17-06-2017,11.2,3046,3,1,3,780.0,167.0,1960,Moreland,Northern Metropolitan,8870
Glenroy,44 Paget Av,3,h,830000.0,S,Stockdale,17-06-2017,11.2,3046,3,1,1,650.0,120.0,1970,Moreland,Northern Metropolitan,8870
Glenroy,200 West St,4,h,780000.0,S,Eview,17-06-2017,11.2,3046,4,1,3,697.0,133.0,1960,Moreland,Northern Metropolitan,8870
Gowanbrae,82 Gowanbrae Dr,4,h,945000.0,S,Nelson,17-06-2017,12.9,3043,4,2,4,474.0,210.0,2000,Moreland,Western Metropolitan,1071
Greensborough,44 Albion Cr,4,h,1000000.0,S,Buckingham,17-06-2017,16.1,3088,4,1,1,668.0,162.5,1970,Banyule,Northern Metropolitan,8524
Greensborough,50 Killarney Rdg,5,h,1180000.0,S,Barry,17-06-2017,16.1,3088,5,1,1,668.0,162.5,1970,Banyule,Northern Metropolitan,8524
Greensborough,4/31 Paterson Cr,3,u,640000.0,S,Darren,17-06-2017,16.1,3088,3,1,1,668.0,162.5,1970,Banyule,Northern Metropolitan,8524
Greenvale,17 Arkley Dr,4,h,645000.0,S,Barry,17-06-2017,20.4,3059,3,2,2,538.0,154.0,2000,Hume,Northern Metropolitan,4864
Greenvale,51 Firth Wy,4,h,965000.0,S,Stockdale,17-06-2017,20.4,3059,4,1,1,650.0,221.0,1970,Hume,Northern Metropolitan,4864
Hadfield,19 Oxford St,3,h,785000.0,S,Barry,17-06-2017,11.2,3046,3,1,1,602.0,115.0,1970,Moreland,Northern Metropolitan,2606
Hadfield,11 Walter St,3,h,810000.0,S,Philip,17-06-2017,11.2,3046,3,1,2,634.0,115.0,1970,Moreland,Northern Metropolitan,2606
Hallam,11 Turanga Pl,3,h,601000.0,S,REMAX,17-06-2017,32.3,3803,3,2,4,604.0,167.87,1995,Casey,South-Eastern Metropolitan,3728
Hampton,29 Bridge St,3,h,1613739.5,S,Hodges,17-06-2017,13.8,3188,3,1,2,718.0,185.5,1970,Bayside,Southern Metropolitan,5454
Hampton,12/45 Grenville St,3,u,970000.0,S,Buxton,17-06-2017,13.8,3188,3,2,2,615.0,99.0,2005,Bayside,Southern Metropolitan,5454
Hampton,10/78 Holyrood St,2,u,805000.0,S,Charlton,17-06-2017,13.8,3188,2,1,2,615.0,185.5,1970,Bayside,Southern Metropolitan,5454
Hampton,1 McCarthy St,4,h,1613739.5,PN,Biggin,17-06-2017,13.8,3188,4,2,2,665.0,252.0,1940,Bayside,Southern Metropolitan,5454
Hampton,87 Mills St,3,h,2120000.0,S,Buxton,17-06-2017,13.8,3188,3,1,3,753.0,185.5,1934,Bayside,Southern Metropolitan,5454
Hampton,2/5 Walker Av,3,t,890000.0,S,Hodges,17-06-2017,13.8,3188,3,1,1,615.0,185.5,1970,Bayside,Southern Metropolitan,5454
Hampton,7 Wave St,3,h,2100000.0,S,Marshall,17-06-2017,13.8,3188,3,2,1,455.0,185.5,1990,Bayside,Southern Metropolitan,5454
Hawthorn,5/8 Brook St,1,u,1242632.6,PI,Marshall,17-06-2017,5.3,3122,1,1,1,1004.0,104.0,1965,Boroondara,Southern Metropolitan,11308
Hawthorn,2/5 Denham St,2,u,762000.0,S,Marshall,17-06-2017,5.3,3122,2,1,1,1583.0,104.0,1970,Boroondara,Southern Metropolitan,11308
Hawthorn,3 Johnson St,4,h,2053000.0,S,Abercromby's,17-06-2017,5.3,3122,4,3,2,354.0,104.0,1970,Boroondara,Southern Metropolitan,11308
Hawthorn,49 Lisson Gr,4,h,7650000.0,S,Abercromby's,17-06-2017,5.3,3122,4,2,4,1690.0,284.0,1863,Boroondara,Southern Metropolitan,11308
Hawthorn,41/168 Power St,1,u,375000.0,S,Domain,17-06-2017,5.3,3122,1,1,1,440.5,53.0,1970,Boroondara,Southern Metropolitan,11308
Hawthorn,14/181 Power St,2,u,525000.0,PI,Walshe,17-06-2017,5.3,3122,2,1,1,440.5,104.0,1970,Boroondara,Southern Metropolitan,11308
Hawthorn,8/8 Wallen Rd,2,u,1080000.0,S,Jellis,17-06-2017,5.3,3122,2,2,2,6996.0,136.0,2000,Boroondara,Southern Metropolitan,11308
Hawthorn East,536 Barkers Rd,3,h,2225000.0,VB,Jellis,17-06-2017,6.2,3123,3,1,2,616.0,150.0,1920,Boroondara,Southern Metropolitan,6482
Hawthorn East,11 Condor St,5,h,2855000.0,PI,Noel,17-06-2017,6.2,3123,5,3,2,572.0,274.0,2000,Boroondara,Southern Metropolitan,6482
Hawthorn East,201/40 Harold St,2,u,890000.0,SP,Space,17-06-2017,6.2,3123,2,1,1,477.5,150.0,1970,Boroondara,Southern Metropolitan,6482
Hawthorn East,708/32 Lilydale Gr,2,u,690000.0,PI,hockingstuart,17-06-2017,6.2,3123,2,1,1,477.5,150.0,1970,Boroondara,Southern Metropolitan,6482
Hawthorn East,10 Mowbray St,4,h,3255000.0,PI,Kay,17-06-2017,6.2,3123,4,3,3,1116.0,304.0,1984,Boroondara,Southern Metropolitan,6482
Hawthorn East,103 Pleasant Rd,6,h,2200000.0,VB,Jellis,17-06-2017,6.2,3123,6,3,3,622.0,150.0,1970,Boroondara,Southern Metropolitan,6482
Heatherton,24 Genine Av,2,h,875000.0,SP,Greg,17-06-2017,18.7,3202,2,1,1,599.5,132.0,1970,Kingston,South-Eastern Metropolitan,1048
Heathmont,162 Bedford Rd,3,h,655000.0,S,Philip,17-06-2017,21.3,3135,3,1,1,348.0,150.5,1970,Maroondah,Eastern Metropolitan,3794
Heathmont,8 Madigan Ct,3,t,670000.0,S,Ray,17-06-2017,21.3,3135,3,2,1,194.0,150.5,1970,Maroondah,Eastern Metropolitan,3794
Heidelberg,3/5 Austral Ct,4,t,828000.0,S,Miles,17-06-2017,8.9,3084,4,2,2,264.0,140.0,2000,Banyule,Eastern Metropolitan,2890
Heidelberg,5 Cleve Gr,3,h,928758.3,SS,William,17-06-2017,8.9,3084,3,1,2,600.0,125.0,1970,Banyule,Eastern Metropolitan,2890
Heidelberg,57 Quinn St,4,h,1230000.0,S,Nelson,17-06-2017,8.9,3084,4,1,2,630.0,237.0,1950,Banyule,Eastern Metropolitan,2890
Heidelberg Heights,1/5 Glover St,3,h,590000.0,S,Victory,17-06-2017,8.8,3081,3,1,2,290.0,105.0,1950,Banyule,Eastern Metropolitan,2947
Heidelberg Heights,42 Haig St,3,t,754110.7,SS,William,17-06-2017,8.8,3081,3,1,1,581.0,107.0,1970,Banyule,Eastern Metropolitan,2947
Heidelberg Heights,3/26 Lawson Pde,3,u,654500.0,S,Miles,17-06-2017,8.8,3081,3,1,1,581.0,107.0,1970,Banyule,Eastern Metropolitan,2947
Heidelberg Heights,142 Porter Rd,4,h,754110.7,SN,Re,17-06-2017,8.8,3081,4,2,2,931.0,107.0,1970,Banyule,Eastern Metropolitan,2947
Heidelberg Heights,29 Skeggs Cr,3,t,710000.0,VB,Aumeca,17-06-2017,8.8,3081,3,1,1,581.0,107.0,1970,Banyule,Eastern Metropolitan,2947
Heidelberg Heights,10 Wordsworth Av,2,h,640000.0,SP,Hodges,17-06-2017,8.8,3081,2,1,1,581.0,107.0,1970,Banyule,Eastern Metropolitan,2947
Highett,14 Avoca St,3,h,1155000.0,PI,Buxton,17-06-2017,16.0,3190,3,2,1,650.0,142.0,1970,Bayside,Southern Metropolitan,4794
Highett,6 Muir St,4,h,1220000.0,SP,Buxton,17-06-2017,16.0,3190,4,1,2,633.0,142.0,1970,Bayside,Southern Metropolitan,4794
Highett,1/30 Tibrockney St,3,h,1188284.1,SP,Scott,17-06-2017,16.0,3190,3,2,2,162.0,148.0,2007,Bayside,Southern Metropolitan,4794
Highett,3/46 Tibrockney St,2,h,548000.0,S,Smart,17-06-2017,16.0,3190,2,1,1,608.5,142.0,1970,Bayside,Southern Metropolitan,4794
Hillside,22 Hillcrest Dr,6,h,935000.0,S,Prof.,17-06-2017,18.0,3037,6,4,2,694.0,180.5,1970,Melton,Western Metropolitan,5556
Hoppers Crossing,2 Bowden St,3,h,555000.0,S,hockingstuart,17-06-2017,18.4,3029,3,2,4,615.0,115.0,1970,Wyndham,Western Metropolitan,13830
Hoppers Crossing,27 Cameron Dr,3,h,535000.0,S,hockingstuart,17-06-2017,18.4,3029,3,1,2,603.0,135.0,1970,Wyndham,Western Metropolitan,13830
Hoppers Crossing,95 Dowling Av,5,h,640000.0,S,hockingstuart,17-06-2017,18.4,3029,5,1,1,592.0,135.0,1970,Wyndham,Western Metropolitan,13830
Huntingdale,23 Beauford St,3,h,1093800.0,S,Ray,17-06-2017,12.3,3166,3,1,2,501.0,180.0,1970,Monash,Southern Metropolitan,768
Huntingdale,50 Ross St,4,h,1145000.0,S,Ray,17-06-2017,12.3,3166,4,1,2,603.0,151.0,1960,Monash,Southern Metropolitan,768
Ivanhoe,1/22 Clark Rd,3,u,1210379.8,SP,Miles,17-06-2017,7.8,3079,3,1,2,107.0,140.0,1970,Banyule,Eastern Metropolitan,5549
Ivanhoe,122B Green St,3,t,1210379.8,S,Nelson,17-06-2017,7.8,3079,3,2,2,164.0,118.0,2000,Banyule,Eastern Metropolitan,5549
Ivanhoe,3/45 Locksley Rd,3,t,970000.0,VB,Barry,17-06-2017,7.8,3079,3,1,1,588.0,140.0,1970,Banyule,Eastern Metropolitan,5549
Ivanhoe East,27 Wallis Av,3,h,1789588.2,PN,Miles,17-06-2017,7.8,3079,3,1,1,785.5,249.0,1970,Banyule,Eastern Metropolitan,1554
Ivanhoe East,12 Wilfred Rd,2,h,1853000.0,S,Ray,17-06-2017,7.8,3079,2,2,2,751.0,249.0,1970,Banyule,Eastern Metropolitan,1554
Kealba,7 Pulsar Pl,4,h,572312.5,SP,Brad,17-06-2017,14.0,3021,4,2,2,630.0,300.0,2000,Brimbank,Western Metropolitan,1202
Keilor Downs,3 Serica Ct,3,h,550000.0,VB,Sweeney,17-06-2017,15.5,3038,3,1,4,802.0,183.97,1978,Brimbank,Western Metropolitan,3656
Keilor East,7 Byron Av,4,h,824056.1,S,Nelson,17-06-2017,11.7,3033,4,1,1,558.0,144.0,1970,Moonee Valley,Western Metropolitan,5629
Keilor East,6 Mark St,4,h,1120000.0,S,Barry,17-06-2017,11.7,3033,4,2,2,599.0,144.0,1970,Moonee Valley,Western Metropolitan,5629
Keilor East,68 Nyah St,3,h,1001000.0,S,Nelson,17-06-2017,11.7,3033,3,1,2,605.0,144.0,1970,Moonee Valley,Western Metropolitan,5629
Keilor Park,7 Collinson St,3,h,690000.0,PI,Barry,17-06-2017,10.4,3042,3,1,2,650.0,134.0,1970,Brimbank,Western Metropolitan,1119
Kensington,10 Albermarle St,2,h,809272.1,S,Hodges,17-06-2017,3.4,3031,2,1,0,178.0,95.0,1886,Melbourne,Northern Metropolitan,5263
Kensington,18 Altona St,2,h,1070000.0,S,Biggin,17-06-2017,3.4,3031,2,1,0,282.0,95.0,1970,Melbourne,Northern Metropolitan,5263
Kensington,105/18 Bent St,2,u,730000.0,SP,Nelson,17-06-2017,3.4,3031,2,2,1,2135.0,90.0,2010,Melbourne,Northern Metropolitan,5263
Kensington,17/16 Mawbey St,1,u,392000.0,SP,Rendina,17-06-2017,3.4,3031,1,1,1,211.0,60.0,2001,Melbourne,Northern Metropolitan,5263
Kensington,24 McConnell St,2,h,1150000.0,S,Hodges,17-06-2017,3.4,3031,2,1,0,147.0,95.0,1890,Melbourne,Northern Metropolitan,5263
Kensington,54 McConnell St,4,h,1415000.0,SP,Biggin,17-06-2017,3.4,3031,4,2,0,199.0,96.0,1982,Melbourne,Northern Metropolitan,5263
Kensington,7/11 Smith St,1,u,370000.0,SP,Rendina,17-06-2017,3.4,3031,1,1,1,211.0,95.0,2011,Melbourne,Northern Metropolitan,5263
Kew,71 Edgevale Rd,4,h,1799112.2,SP,Marshall,17-06-2017,5.4,3101,4,3,2,640.0,271.5,1910,Boroondara,Southern Metropolitan,10331
Kew,37 Fernhurst Gr,3,h,1799112.2,SP,Marshall,17-06-2017,5.4,3101,3,2,2,663.0,176.0,1892,Boroondara,Southern Metropolitan,10331
Kew,871 Glenferrie Rd,5,h,3175000.0,PI,Marshall,17-06-2017,5.4,3101,5,4,2,769.0,285.0,1940,Boroondara,Southern Metropolitan,10331
Kew,8 Heather Gr,3,h,1799112.2,S,Fletchers,17-06-2017,5.4,3101,3,1,1,702.0,133.0,1935,Boroondara,Southern Metropolitan,10331
Kew,2/65 Parkhill Rd,3,t,1375000.0,VB,Jellis,17-06-2017,5.4,3101,3,3,3,325.0,176.0,1970,Boroondara,Southern Metropolitan,10331
Kew,21 Scott St,3,h,1799112.2,S,Marshall,17-06-2017,5.4,3101,3,1,2,475.0,176.0,1970,Boroondara,Southern Metropolitan,10331
Kew East,86 Kilby Rd,3,h,1975000.0,S,Marshall,17-06-2017,7.3,3102,3,2,4,677.0,161.5,1970,Boroondara,Southern Metropolitan,2671
Kilsyth,6 Dunrossil Dr,3,h,771571.4,PI,McGrath,17-06-2017,26.0,3137,3,1,1,872.0,130.0,1970,Yarra Ranges,Eastern Metropolitan,4654
Kings Park,40 Kingdom Av,3,h,548000.0,PI,YPA,17-06-2017,14.0,3021,3,1,1,545.0,115.5,1970,Brimbank,Western Metropolitan,2878
Kingsbury,26 Stymie St,5,h,1250000.0,S,Ray,17-06-2017,12.1,3083,5,3,2,544.0,40.0,1970,Darebin,Northern Metropolitan,1414
Kingsville,62A Williamstown Rd,2,h,735000.0,PI,McGrath,17-06-2017,6.4,3012,2,1,1,170.0,107.0,1970,Maribyrnong,Western Metropolitan,1808
Kooyong,7 Monaro Cl,3,h,1563500.0,SP,Marshall,17-06-2017,5.9,3144,3,2,2,670.0,267.0,1970,Stonnington,Southern Metropolitan,394
Lalor,11 Bruce St,3,h,638000.0,S,Harcourts,17-06-2017,16.3,3075,3,1,2,679.0,130.0,1965,Whittlesea,Northern Metropolitan,8279
Lalor,34 Cyprus St,3,h,716000.0,S,Harcourts,17-06-2017,16.3,3075,3,1,4,651.0,120.5,1970,Whittlesea,Northern Metropolitan,8279
Lalor,1/4 William St,2,t,631979.2,PI,Harcourts,17-06-2017,16.3,3075,2,1,1,544.0,120.5,1970,Whittlesea,Northern Metropolitan,8279
